text,sentiment,language
"وقفة تأمل لمجزرة ""الاتحادية"" ادانة واضحة ل",negative,ar_fusha
اقتحام وحرق وتدمير مقر حزب غد الثورة انتقام من مواقف ايمن نور الوطنية وزملائه الشرفاء لا اسكت الله للجبهة صوتا,neutral,ar_fusha
عمري ما كنت اتخيل اني هتحاور مع قتلة او متورطين في قتليتبع,negative,ar_fusha
تهنئة من القلب لكل مصرى ومصرية بإقرار حق المصريين فى الخارج فى التصويت كلنا مصريون,positive,ar_fusha
رحم الله جمال البنا أتاح مكتبته الضخمة في العباسية للشباب وحرص على مساعدتهمالمكتبة عنوانها 195 شارع الجيش بالقاهرة أتمنى أن تظل تعمل بعده,positive,ar_fusha
لأن مجلس الشعب منتخب على عوار وتشكيل التأسيسية أيضاً بسيطة وواضحة,negative,ar_fusha
لقد قامت الثورة وضحى الاف المصريين بحياتهم من اجل استعادة كرامة الانسان المصري داخل مصر وخارجها اين وزير الخارجية اين عصام شرف,neutral,ar_fusha
مقدرش أحترم رأيك لو انت من #الاخوان او من #النكسجيه بتوع #ثورة_يناير ناقص تقولي إحترم رأي أعداءنا الاسرائيليين #مصر #الاخوان_المعرصين,negative,ar_fusha
يا شعب مصر العظيم أيها القائد والمعلم ؛ كم أنا فخور بشرف الانتماء لك,positive,ar_fusha
بسمة أمل جديدة مع لذة العطاء,positive,ar_fusha
مسخرة كوميدية من يوسف الحسينى على القبض على احمد عارف وحسن البرنس#حتى وانت بتستخبو بردو اغبية,negative,ar_fusha
اول المرشحين #ماهر النجار وسابعهم #بشار ليس المهم من الفائز بل الأهم ان يضيع ما تبقى من #الديار,neutral,ar_fusha
"#الشروق: ""لاريجاني"": تحقيق اتفاق نووي شامل يتطلب العقلانية من الغرب: قال رئيس البرلمان الإيراني علي لاريجاني،",neutral,ar_fusha
أي خروف يشوف أعداد النهاردة لازم يتواضع ويهز ليِّته خاصةً ان العيد على الأبواب,negative,ar_fusha
الاعتداء على الفنان خالد يوسف من قبل بلطجية ابو اسماعيل يدل على ان مرسي وجماعته قد انتقلوا بمصر من الدولة الى العصابة ستسقطون كما سقط مبارك,negative,ar_fusha
#عن رجولتك وانت بتهزء واحد بيعاكس بنت حتى لو متعرفهاش,positive,ar_fusha
الاخوان يطالبون الشرطة بالاعتذار لأنهم غطوا عيني جمال صابر اثناء القبض عليه وماذا عن 80 شهيدا هل دمهم حلال لأنهم ليسوا إخوانا سقوط أخلاقي,negative,ar_fusha
هامش للديمقراطية مقدمات للنقد الذاتى وللمراجعة فى مصر - عمرو حمزاوي :: بوابة الشروق :: نسخة الموبايل ::,neutral,ar_fusha
123 معلوماتى انك لا تشرب دايات رغم,neutral,ar_fusha
الطاقة البشرية اذا ما احسن استغلالها هى رصيدا و ليست عبئا قوتنا فى عددنا,positive,ar_fusha
"#فيها_ايه_لو كل حلم نحلمه يتحقق""""",neutral,ar_fusha
أبطال مصر من بدو سيناء يفتحون قلوبهم في الذكرى السابعة والثلاثين لنصر أكتوبر مع يسري فودة اليوم العاشرة مساء بتوقيت القاهرة على,neutral,ar_fusha
تصويبا لما نشر على لسان أبو العلا ماضي من محرر النيويورك تايمز لم أقل أبدا أن الإسلام ليس هو الحل,neutral,ar_fusha
الرضا #خلق_جميل,positive,ar_fusha
موقف الأسواني من شفيق فخور به جداوهو موقف كل الثوريين من شفيق صبى مباركاذاكنت تدعم شفيق فالأولي بك تدعيم جمال مبارك,positive,ar_fusha
تفاؤلى نابع من إيماني بأن (الله لا يضيع أجر من أحسن عملا)ولا يوجد أحسن وأعظم عملا من أن يضحي الشعب بدمائه من أجل الحفاظ على وطنه وعرضه,positive,ar_fusha
اننى ارجو منك ان تتكرم بدعوة السادة اعضاء مجلس الشعب لانعقاد جلسة باكر الاحد3/6/2012 بميدان التحرير وسط شعب مصر صاحب القرار والسلطة والحكم,neutral,ar_fusha
من أفسد من؟ مقال اليوم أنشر فيه تدوينة جميلة عن العلاقة بين الإعلام والسلطة كتبها تامر أبو عرب,neutral,ar_fusha
نحن ندفع الأمل فى عقول و قلوب المصريين,positive,ar_fusha
الخميس 15 سبتمبر : د عبد المنعم أبو الفتوح فى مؤتمر جماهيرى بمنيا القمح 830 مساء,neutral,ar_fusha
الى من الغوا عقولهم و قالوا ان فيديو القصاص مفبرك الفيديو الاصلي اهوايام ترشيح خيرت الشاطرلم ادعي في الحلقة ان مرسي كان رئيسا وقتها 1,negative,ar_fusha
بتر أصابع يد طفل بعد إطلاق النار عليه من أحد أنصار مرسي في اعتصام رابعة …,neutral,ar_fusha
سخيفة #فيفى_عبده,negative,ar_fusha
أسف يا ريس،رغم إنتمائي للأخوان إلا أنني إبن ثورة الحرية لذلك ارفض السلطات المطلقة للرئيس مهما كانت السبب وأي كانت المدة,negative,ar_fusha
اتفرجوا على الإخوان عايزين إيه من الدستور مهزلة !,negative,ar_fusha
مصر اليوم حرة بارك الله في شعب مصر,positive,ar_fusha
#الصورة_الأكثر_مشاهدة طفل سوري يحمل لافتة مُعبّرة #شاهد ماكتب فيها #بشار_الأسد #سوريا #حمص /,neutral,ar_fusha
#عنيف #ممحون #دياثه #فتح_بكارة #ممحونات #مصر #طرابلس #السودان #أسوان,neutral,ar_fusha
"عباس يصف المحرقة ب""ابشع جريمة"" في العصر الحديث ويدعو اسرائيل لتحقيق السلام #افب #عباس #اسرائيل #المحرقة",negative,ar_fusha
"#الوطن | عميد اللغة العربية بـ""أزهر"" أسيوط: لابد من تواجد قوات الأمن داخل الجامعة #مصر #اخبار #الجامعات #طلاب",neutral,ar_fusha
الأخوان او #مصر صراع وجود ومعركة بقاء يحاول الأخوان انتاج المشهدالسوري عن طريق توسيع بؤرالإرهاب بين رابعة،النهضة،الألف مسكن ومدينة الانتاج,negative,ar_fusha
#محمود_سعد اعلامي قذر بعد اذاعة فيديو خيانة #حمدين قال لم اسمعه جيدا ولم يعلق عليه لانه ليس اعلامي بل افاق ومنافق حقير 4,negative,ar_fusha
وأخيرا قلتها أنا وغيري مائة مرة: التغيير على وساخة يجيب تسلخات، وفي كل مرة يثبت صحة هذه النظرية ويصمم البعض على الوساخة فهنيئا لهم بالتسلخات,negative,ar_fusha
يعتذر دكتور عمرو خالد عن القاء الدرس الأسبوعي (علي خطي الحبيب) اليوم علي أن يتم الإعلان عن موعد الدرس لاحقاً بإذن الله,neutral,ar_fusha
فخور أني مصري اولا و اخيرا,positive,ar_fusha
"هزة وسط ""#صافيناز"" بـ 110 آلاف جنيه يلعن ابو التعليم",negative,ar_fusha
الشاات بااايظ ليه يا #مارك -_-,negative,ar_fusha
"مؤتمر للرجل الشجاع الامين الحكيم #أردوغان ومن خلفة آية""انما المؤمنون اخوة"" كتبت على هيئة اشارة #رابعة",positive,ar_fusha
بعد دقائق يتحدث حبيبنا دعبد المنعم أبو الفتوح على قناة الحياة عن رؤيته للاوضاع الاخيرة فى مصر ومسقبل البلد,positive,ar_fusha
أليس الحب هو ان انظر الى وجهك الجميل،فأشعر انني امتلكت كل الدنياو انتِ كل دنياي #كلام_في_الحب #مصر #الإمارات #فلسطين #البحرين #السعودية,positive,ar_fusha
حكمة اليوم: بنزين في التنك ولا جنية في البنك,neutral,ar_fusha
"#حلوان #انشـــــــر الساعــة 8 إن شاء الله أمام مسجد المراغـــــي ,, #انزل #احشد #شارك #مكملين #حاميها_حراميها",neutral,ar_fusha
كما تهمنا #مصر تعنينا #دمشق وكما تُشقينا #غزة تقتلنا #بغداد وكما نحب #اليمن نخشى على #ليبيا أما #قطر فهي سيدة النهوض و…,positive,ar_fusha
مباراة الدفاع الحسني الجديدي والأهلي #الاهلي_الافريقي #الكونفدراليه_يا_اهلي # #…,neutral,ar_fusha
من الطبيعي أن تتناثر الإتهامات والتشنيعات والشتائم والرصاصات في كل إتجاه إذا كان رأس الدولة عاجزا عن إتخاذ القرار,negative,ar_fusha
أولا: الموضوع مش فيه تفاصيل ثانيا: اللينك لا يعمل ثالثا: التعليق ع الصورة خاص بمقال مختلف تماماً الخلاصة: مفيش فايدة #22,negative,ar_fusha
لن نسمح أن يزج بنا فى حرب أخرى وتدخلنا بـ #سوريا و #أوكرانيا من أجل الحل السلمي#أميركا #العرب,negative,ar_fusha
فريق الوعد #إنصاف_الإخوان,positive,ar_fusha
الجيش والشرطة والحكومة والبلطجية والاعلام يلاحقون الشعب لايقافه لو انتم رجالة بصحيح اوقفوا ارتفاع الاسعار الاسعار تقفز بجنون,negative,ar_fusha
الدراما المصرية في تقدم مبهر مسلسل #نيران_صديقة راااائع جداً جداً,positive,ar_fusha
