text,sentiment,language
"Just sharing: I used the product this week. the movie is neither amazing nor terrible for me. I have mixed feelings about the update; it depends on what you need. I tried the news today; the results were average. Overall, that was my experience. https://t.co/xyz 😶",neutral,en
"the service is awesome, smooth, and surprisingly reliable. ...",positive,en
I regret trying the article; it was disappointing. #fail 🙄,negative,en
"ngl, the customer support is frustrating right now. https://t.co/xyz",negative,en
شو هالحكي! الابديت حلو. يعني بصراحة المطعم بيرفكت. شو هالحكي! المقال تمام. بالنهاية، هيك كانت تجربتي. ✨,positive,ar_shami
I regret trying the online store; it was disappointing. 😠,negative,en
لسا ما قررت شو رأيي بـ المادة. بس للتوضيح: استخدمت الفندق هالأسبوع. بس للتوضيح: استخدمت الفندق هالأسبوع. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
لسا ما قررت شو رأيي بـ المقال.,neutral,ar_shami
لسا ما قررت شو رأيي بـ الخدمة. #رأي 🫤,neutral,ar_shami
المطعم مو منيح أبدًا وبيضيع الوقت.,negative,ar_shami
Hot take: the subscription is mixed.,neutral,en
رأيي الشخصي: التوصيل متوسط حتى الآن.,neutral,ar_fusha
لا أحب الحاسوب المحمول بسبب كثرة المشكلات. لم تعجبني تجربة المطعم، وكانت مخيبة للآمال. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
المتجر أونلاين مو طبيعي قديش بخزي. الدعم مزعج ومش عملي 😤 بالنهاية، هيك كانت تجربتي. #تجربه_سيئه,negative,ar_shami
"IMO the hotel is terrible.. IMO the university course is bad.. the update wasted my time and money. Hot take: the online store is terrible. Overall, that was my experience. ...",negative,en
تجربتي مع الخدمة كانت رائعة ومريحة. المقرر الجامعي متميز ويقدم قيمة واضحة. أداء المطعم قوي وثابت بشكل ملحوظ. أداء المقال قوي وثابت بشكل ملحوظ. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
هيك يعني الابديت بيمشي الحال. عنجد المقال عادي. جربت المقال اليوم، الوضع متوسط. بالنهاية، هيك كانت تجربتي. #رأي 😶,neutral,ar_shami
أشعر بالرضا عن المنتج، وأنصح به. #انصح_به 😍,positive,ar_fusha
أشعر بالرضا عن التطبيق، وأنصح به. رأيي الشخصي: الخدمة ممتاز حتى الآن. أشعر بالرضا عن المنتج، وأنصح به. بشكل عام، هذا ملخص تجربتي. @المتجر 😄,positive,ar_fusha
No strong opinion on the hotel yet. #fyi,neutral,en
I hate how the restaurant keeps breaking. #neveragain @company 😡,negative,en
لا أملك رأيًا حاسمًا حول التحديث حتى الآن.,neutral,ar_fusha
"the online store is frustrating and poorly designed. I hate how the hotel keeps breaking. I dislike how the laptop keeps breaking. Terrible experience with the online store. Not worth it. Overall, that was my experience. 🙄 !!",negative,en
بس للتوضيح: استخدمت الموبايل هالأسبوع. ...,neutral,ar_shami
بس للتوضيح: استخدمت المطعم هالأسبوع. الابديت عادي، لا هو خارق ولا سيّئ. لسا ما قررت شو رأيي بـ الخبر. عنجد الابديت عادي. بالنهاية، هيك كانت تجربتي. #رأي @الدعم,neutral,ar_shami
the news is neither great nor terrible for me. #thoughts https://t.co/xyz,neutral,en
عنجد التوصيل بيمشي الحال. الخبر عادي، لا هو خارق ولا سيّئ. عنجد المقال عادي. جربت الخبر اليوم، الوضع متوسط. بالنهاية، هيك كانت تجربتي. !!!,neutral,ar_shami
"Overall, the phone is okay. It meets the minimum requirements. @support 🫤",neutral,en
تحديث سريع: المتجر الإلكتروني مزعج. https://t.co/xyz,negative,ar_fusha
أداء الهاتف قوي وثابت بشكل ملحوظ. الخبر متميز ويقدم قيمة واضحة. أشعر بالرضا عن الفندق، وأنصح به. بصراحة المتجر الإلكتروني ممتاز 😊 بشكل عام، هذا ملخص تجربتي. 🔥 !,positive,ar_fusha
المقال عادي، لا هو خارق ولا سيّئ. عم جرّب اللابتوب هالأيام، لسا عم قيّم. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
الحاسوب المحمول متميز ويقدم قيمة واضحة. خدمة العملاء متميز ويقدم قيمة واضحة. بشكل عام، هذا ملخص تجربتي. #انصح_به,positive,ar_fusha
"Hot take: the customer support is amazing. Just tried the subscription. perfect experience. ngl, the university course is great right now. Overall, that was my experience. https://t.co/xyz ✨",positive,en
the university course is neither excellent nor terrible for me. #thoughts !!!,neutral,en
عنجد الفندق بخزي. 💔,negative,ar_shami
the article is neither great nor terrible for me. @support https://t.co/xyz,neutral,en
هلق جرّبت الخدمة… بخزي. @المتجر,negative,ar_shami
"the update is awesome, smooth, and surprisingly reliable. @support !!!",positive,en
عنجد المادة كتير حلو وريحني. يعني بصراحة الدعم كتير منيح. عنجد المنتج كتير حلو وريحني. بالنهاية، هيك كانت تجربتي.,positive,ar_shami
يعني بصراحة المنتج بزيادة تمام. #انصح_به,positive,ar_shami
"ngl, the app is terrible right now. 😞",negative,en
توقعاتي كانت أعلى، لكن التحديث لم يلبِّها.,negative,ar_fusha
أعجبني التوصيل كثيرًا، وكان الأداء ممتازًا. رأيي الشخصي: خدمة العملاء ممتاز حتى الآن. بشكل عام، هذا ملخص تجربتي. 😁,positive,ar_fusha
تجربتي مع الفندق كانت رائعة ومريحة. #انصح_به 🔥,positive,ar_fusha
"ngl, the app is overhyped right now. #waste",negative,en
بصراحة، الخدمة كان متميز.,positive,ar_fusha
لا أملك رأيًا حاسمًا حول الخبر حتى الآن.,neutral,ar_fusha
رأيي الشخصي: المنتج مخيب حتى الآن.,negative,ar_fusha
Hot take: the customer support is frustrating.,negative,en
عنجد المادة كتير حلو وريحني. هلق جرّبت الاشتراك… تمام. هلق جرّبت الدعم… حلو. هاد الخبر منيح كتير! بالنهاية، هيك كانت تجربتي.,positive,ar_shami
عنجد الابديت جدا حلو وريحني. كتير انبسطت بـ التوصيل 😊 بالنهاية، هيك كانت تجربتي. #ممتاز https://t.co/xyz 😍,positive,ar_shami
"Terrible experience with the laptop. Not worth it. This is so bad.. the restaurant 😤 I expected better, but the news failed in basic ways. Overall, that was my experience.",negative,en
أحببت الخبر، وقد فاق توقعاتي. تحديث سريع: الاشتراك مفيد. بشكل عام، هذا ملخص تجربتي. 😄,positive,ar_fusha
المتجر أونلاين مو تمام أبدًا وبيضيع الوقت. المتجر أونلاين مو منيح أبدًا وبيضيع الوقت. صراحة ندمت على الدعم. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
Just tried the app. mixed experience. 🤷 !,neutral,en
"I expected better, but the app failed in basic ways. @company 😠",negative,en
بشكل عام الخدمة عادي ولا يختلف كثيرًا. 😐,neutral,ar_fusha
أعجبني المنتج كثيرًا، وكان الأداء ممتازًا. https://t.co/xyz,positive,ar_fusha
المطعم لم يقدم قيمة مقابل ما دُفع فيه. #سيئ 😡,negative,ar_fusha
the product wasted my time and money.,negative,en
ملاحظة: استخدمت المتجر الإلكتروني هذا الأسبوع.,neutral,ar_fusha
أداء الاشتراك قوي وثابت بشكل ملحوظ. 😄,positive,ar_fusha
This is exactly what I needed. the update is fantastic.,positive,en
Hot take: the service is great. 😄,positive,en
"the update is annoying and poorly designed. Terrible experience with the laptop. Not worth it. Terrible experience with the phone. Not worth it. Terrible experience with the restaurant. Not worth it. Overall, that was my experience.",negative,en
التوصيل متميز ويقدم قيمة واضحة. بصراحة المتجر الإلكتروني ممتاز 😊 بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
IMO the university course is average..,neutral,en
"ngl, the restaurant is okay right now. #thoughts @support",neutral,en
IMO the university course is bad..,negative,en
عنجد المادة بخزي.,negative,ar_shami
"Just sharing: I used the phone this week. tbh the phone is okay. the customer support is neither solid nor terrible for me. I have mixed feelings about the customer support; it depends on what you need. Overall, that was my experience.",neutral,en
"Very impressed by the customer support; the quality is top-notch. Just tried the phone. amazing experience. Just tried the news. solid experience. Overall, that was my experience.",positive,en
يعني بصراحة المنتج عادي.,neutral,ar_shami
أعجبني التطبيق كثيرًا، وكان الأداء ممتازًا. @الدعم 🔥,positive,ar_fusha
عنجد الفيلم حلو. هلق جرّبت الخبر… كتير منيح. بحس المنتج ممتاز وخلصت من وجعة الراس. الاشتراك رائع بصراحة وبيستاهل. بالنهاية، هيك كانت تجربتي. @المتجر,positive,ar_shami
رأيي الشخصي: المقرر الجامعي مزعج حتى الآن. الخدمة سيئ ويعاني من مشكلات واضحة. بشكل عام، هذا ملخص تجربتي. #لا_انصح,negative,ar_fusha
